This sequence file was used to generate the melody, harmony and bass notes of
my retuning of Chopin's Etude in C (Op. 10, No. 1)

This is pasted in from CSV output of Excel spreadsheet sequencer
I haven't yet figured out how to upload an Excel spreadsheet to GitHub

The column format is as follows:
Voice number  Start time (beats)  Frequency (Hz)  Note Duration (beats)  Loudness (rel. dB)   Stereo position

The frequencies are rational numbers.
The base frequency is C = 7040/27 Hz

(The original CSV file starts on the next line)
3444	625	1291.898102	15	44	0.3
3444	626	1033.518481	14	44	0.1
3444	627	689.0123209	13	44	-0.1
3435	628	968.9235762	12	51	-0.3
3435	629	645.9490508	11	46	-0.2
3435	630	516.7592407	10	46	0
3435	631	344.5061604	9	46	0.2
3436	632	484.4617881	8	53	0.3
3436	633	322.9745254	7	48	0.1
3436	634	258.3796203	6	48	-0.1
3436	635	172.2530802	5	48	-0.3
3426	636	215.3163503	4	55	-0.2
3426	637	161.4872627	3	50	0
3426	638	129.1898102	2	50	0.2
3426	639	86.12654011	1	50	0.3
3426	641	84.78081292	15	50	-0.1
3426	642	121.115447	14	50	-0.3
3426	643	141.3013549	13	50	-0.2
3436	644	211.9520323	12	53	0
3436	645	169.5616258	11	48	0.2
3436	646	242.2308941	10	48	0.3
3436	647	282.6027097	9	48	0.1
3435	648	423.9040646	8	51	-0.1
3435	649	339.1232517	7	46	-0.3
3435	650	484.4617881	6	46	-0.2
3435	651	565.2054195	5	46	0
3444	652	847.8081292	4	49	0.2
3444	653	678.2465034	3	44	0.3
3444	654	968.9235762	2	44	0.1
3444	655	1130.410839	1	44	-0.1
3444	656	1507.214452	8	49	-0.3
3444	657	1130.410839	7	44	-0.2
3444	658	968.9235762	6	44	0
3444	659	645.9490508	5	44	0.2
3435	660	753.607226	4	51	0.3
3435	661	565.2054195	3	46	0.1
3435	662	484.4617881	2	46	-0.1
3435	663	322.9745254	1	46	-0.3
3435	664	423.9040646	8	51	-0.2
3435	665	508.6848775	7	46	0
3435	666	763.0273163	6	46	0.2
3435	667	635.8560969	5	46	0.3
3444	668	847.8081292	4	49	0.1
3444	669	1017.369755	3	44	-0.1
3444	670	1526.054633	2	44	-0.3
3444	671	1271.712194	1	44	-0.2
3444	672	1335.297804	8	49	0
3444	673	1001.473353	7	44	0.2
3444	674	858.4057308	6	44	0.3
3444	675	572.2704872	5	44	0.1
3435	676	667.6489018	4	51	-0.1
3435	677	500.7366763	3	46	-0.3
3435	678	429.2028654	2	46	-0.2
3435	679	286.1352436	1	46	0
3435	680	375.5525072	8	51	0.2
3435	681	469.440634	7	46	0.3
3435	682	657.2168877	6	46	0.1
3435	683	563.3287609	5	46	-0.1
3444	684	751.1050145	4	49	-0.3
3444	685	938.8812681	3	44	-0.2
3444	686	1314.433775	2	44	0
3444	687	1126.657522	1	44	0.2
